Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
3975,,2.2,Bachelors,,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3976,,2.2,Bachelors,,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3977,,2.2,Bachelors,,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3978,,2.2,Bachelors,,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3979,,2.3,Bachelors,,M,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3980,,2.3,Bachelors,,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3981,,2.3,Bachelors,,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3982,,2.3,Bachelors,,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3983,,2.3,Bachelors,,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3984,,2.3,Bachelors,,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3985,,2.4,Bachelors,,M,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3986,,2.4,Bachelors,,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3987,,2.4,Bachelors,,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3988,,2.4,Bachelors,,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3989,,2.4,Bachelors,,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3990,,2.4,Bachelors,,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3991,,2.5,Bachelors,,M,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3992,,2.5,Bachelors,,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3993,,2.5,Bachelors,,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3994,,2.5,Bachelors,,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3995,,2.5,Bachelors,,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3996,,2.5,Bachelors,,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3997,,2.6,Bachelors,,M,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3998,,2.6,Bachelors,,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3999,,2.6,Bachelors,,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4000,,2.6,Bachelors,,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4001,,2.6,Bachelors,,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4002,,2.6,Bachelors,,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4003,,2.7,Bachelors,,M,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4004,,2.7,Bachelors,,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4005,,2.7,Bachelors,,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4006,,2.7,Bachelors,,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4007,,2.7,Bachelors,,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4008,,2.7,Bachelors,,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4009,,2.8,Bachelors,,M,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4010,,2.8,Bachelors,,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4011,,2.8,Bachelors,,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4012,,2.8,Bachelors,,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4013,,2.8,Bachelors,,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4014,,2.8,Bachelors,,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4015,,2.9,Bachelors,,M,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4016,,2.9,Bachelors,,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4017,,2.9,Bachelors,,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4018,,2.9,Bachelors,,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4019,,2.9,Bachelors,,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4020,,2.9,Bachelors,,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4021,,3.0,Bachelors,,M,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4022,,3.0,Bachelors,,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4023,,3.0,Bachelors,,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4024,,3.0,Bachelors,,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4025,,3.0,Bachelors,,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4026,,3.0,Bachelors,,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4027,,3.1,Bachelors,,M,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4028,,3.1,Bachelors,,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4029,,3.1,Bachelors,,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4030,,3.1,Bachelors,,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4031,,3.1,Bachelors,,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4032,,3.1,Bachelors,,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4033,,3.2,Bachelors,,M,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4034,,3.2,Bachelors,,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4035,,3.2,Bachelors,,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4036,,3.2,Bachelors,,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4037,,3.2,Bachelors,,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4038,,3.2,Bachelors,,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4039,,3.3,Bachelors,,M,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4040,,3.3,Bachelors,,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4041,,3.3,Bachelors,,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4042,,3.3,Bachelors,,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4043,,3.3,Bachelors,,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4044,,3.3,Bachelors,,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4045,,3.4,Bachelors,,M,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4046,,3.4,Bachelors,,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4047,,3.4,Bachelors,,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4048,,3.4,Bachelors,,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4049,,3.4,Bachelors,,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4050,,3.4,Bachelors,,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4051,,3.5,Bachelors,,M,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4052,,3.5,Bachelors,,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4053,,3.5,Bachelors,,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4054,,3.5,Bachelors,,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4055,,3.5,Bachelors,,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4056,,3.5,Bachelors,,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4057,,3.6,Bachelors,,M,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4058,,3.6,Bachelors,,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4059,,3.6,Bachelors,,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4060,,3.6,Bachelors,,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4061,,3.6,Bachelors,,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4062,,3.6,Bachelors,,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4063,,3.7,Bachelors,,M,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4064,,3.7,Bachelors,,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4065,,3.7,Bachelors,,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4066,,3.7,Bachelors,,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4067,,3.7,Bachelors,,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4068,,3.7,Bachelors,,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4069,,3.8,Bachelors,,M,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4070,,3.8,Bachelors,,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4071,,3.8,Bachelors,,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4072,,3.8,Bachelors,,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4073,,3.8,Bachelors,,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4074,,3.8,Bachelors,,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4075,,3.9,Bachelors,,M,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4076,,3.9,Bachelors,,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4077,,3.9,Bachelors,,M,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4078,,3.9,Bachelors,,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4079,,3.9,Bachelors,,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4080,,3.9,Bachelors,,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4081,,2.0,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4082,,2.0,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4083,,2.0,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4084,,2.0,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4085,,2.0,Bachelors,,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4086,,2.0,Bachelors,,F,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4087,,2.1,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4088,,2.1,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4089,,2.1,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4090,,2.1,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4091,,2.1,Bachelors,,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4092,,2.1,Bachelors,,F,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4093,,2.2,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4094,,2.2,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4095,,2.2,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4096,,2.2,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4097,,2.2,Bachelors,,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4098,,2.2,Bachelors,,F,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4099,,2.3,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4100,,2.3,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4101,,2.3,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4102,,2.3,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4103,,2.3,Bachelors,,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4104,,2.3,Bachelors,,F,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4105,,2.4,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4106,,2.4,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4107,,2.4,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4108,,2.4,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4109,,2.4,Bachelors,,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4110,,2.4,Bachelors,,F,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4111,,2.5,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4112,,2.5,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4113,,2.5,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4114,,2.5,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4115,,2.5,Bachelors,,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4116,,2.5,Bachelors,,F,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4117,,2.6,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4118,,2.6,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4119,,2.6,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4120,,2.6,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4121,,2.6,Bachelors,,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4122,,2.6,Bachelors,,F,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4123,,2.7,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4124,,2.7,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4125,,2.7,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4126,,2.7,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4127,,2.7,Bachelors,,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4128,,2.7,Bachelors,,F,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4129,,2.8,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4130,,2.8,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4131,,2.8,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4132,,2.8,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4133,,2.8,Bachelors,,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4134,,2.8,Bachelors,,F,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4135,,2.9,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4136,,2.9,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4137,,2.9,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4138,,2.9,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4139,,2.9,Bachelors,,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4140,,2.9,Bachelors,,F,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4141,,3.0,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4142,,3.0,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4143,,3.0,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4144,,3.0,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4145,,3.0,Bachelors,,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4146,,3.0,Bachelors,,F,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4147,,3.1,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4148,,3.1,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4149,,3.1,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4150,,3.1,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4151,,3.1,Bachelors,,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4152,,3.1,Bachelors,,F,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4153,,3.2,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4154,,3.2,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4155,,3.2,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4156,,3.2,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4157,,3.2,Bachelors,,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4158,,3.2,Bachelors,,F,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4159,,3.3,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4160,,3.3,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4161,,3.3,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4162,,3.3,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4163,,3.3,Bachelors,,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4164,,3.3,Bachelors,,F,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4165,,3.4,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4166,,3.4,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4167,,3.4,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4168,,3.4,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4169,,3.4,Bachelors,,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4170,,3.4,Bachelors,,F,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4171,,3.5,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4172,,3.5,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4173,,3.5,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4174,,3.5,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4175,,3.5,Bachelors,,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4176,,3.5,Bachelors,,F,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4177,,3.6,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4178,,3.6,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4179,,3.6,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4180,,3.6,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4181,,3.6,Bachelors,,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4182,,3.6,Bachelors,,F,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4183,,3.7,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4184,,3.7,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4185,,3.7,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4186,,3.7,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4187,,3.7,Bachelors,,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4188,,3.7,Bachelors,,F,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4189,,3.8,Bachelors,,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4190,,3.8,Bachelors,,F,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4191,,3.8,Bachelors,,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4192,,3.8,Bachelors,,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
