Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
2843,Providence School,3.2,Bachelors,Providence,F,0,1,N/A,0,Senior SWE,5/25,5/2,Junior SWE,9/4,8/29,Lawyer,8/2,11/27
2844,Providence University,2.9,Bachelors,San Francisco,M,0,1,0,1,Teaching Assistant,4/11,1/2,Teaching Assistant,11/18,3/1,Teaching Assistant,1/26,4/5
2845,State Providence College,2.8,Phd,Boston,F,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2846,State Providence College,2.5,Masters,Providence,F,0,1,0,0,Senior SWE,12/14,4/12,Teaching Assistant,3/29,7/29,Data Scientist,10/30,10/18
2847,Providence School,3.5,Bachelors,Miami,M,1,1,0,0,Lawyer,12/19,10/24,Junior SWE,9/19,8/2,Senior SWE,5/15,12/5
2848,State Providence College,2.3,Bachelors,San Francisco,F,0,0,0,3,Data Scientist,12/14,11/8,Junior SWE,11/9,7/26,Teaching Assistant,12/24,2/1
2849,State Providence College,3.1,Masters,Providence,M,1,0,0,0,Senior SWE,10/4,2/6,Junior SWE,5/31,6/20,Lawyer,12/11,5/29
2850,Providence School,2.2,Bachelors,New York City,F,0,1,0,3,Junior SWE,6/8,8/5,N/A,N/A,N/A,N/A,N/A,N/A
2851,Providence School,2.8,Bachelors,New York City,F,0,1,0,0,Data Scientist,6/1,1/7,Senior SWE,4/10,11/6,Junior SWE,9/26,8/29
2852,Providence School,2.7,Bachelors,New York City,M,1,1,0,0,Lawyer,4/28,3/3,Lawyer,10/7,3/30,Lawyer,7/6,2/19
2853,Providence School,3.4,Masters,New York City,F,N/A,1,0,3,Data Scientist,10/13,11/16,Data Scientist,5/26,8/4,N/A,N/A,N/A
2854,Providence University,3.2,Bachelors,Boston,F,0,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2855,Providence University,2.2,Bachelors,Providence,M,0,0,0,4,Junior SWE,1/30,1/24,N/A,N/A,N/A,N/A,N/A,N/A
2856,State Providence College,2.8,Phd,Miami,M,N/A,1,0,0,Lawyer,5/7,9/13,Senior SWE,2/14,1/23,Data Scientist,10/25,9/1
2857,Providence School,2.8,Phd,Providence,F,0,1,0,0,Lawyer,3/20,11/29,Teaching Assistant,5/9,8/13,Data Scientist,1/12,2/29
2858,State Providence College,3.3,Bachelors,Miami,M,0,1,0,0,Lawyer,6/8,8/24,N/A,N/A,N/A,N/A,N/A,N/A
2859,State Providence College,2.8,Masters,New York City,M,0,1,0,1,Senior SWE,12/22,9/28,N/A,N/A,N/A,N/A,N/A,N/A
2860,Providence School,3.0,Masters,Miami,M,0,0,0,3,Teaching Assistant,8/31,7/16,Senior SWE,8/31,8/13,Junior SWE,4/22,5/9
2861,Providence School,2.0,Bachelors,New York City,F,0,1,0,1,Teaching Assistant,3/15,5/30,Teaching Assistant,1/20,11/4,N/A,N/A,N/A
2862,State Providence College,3.6,Masters,San Francisco,F,N/A,1,0,0,Data Scientist,11/4,2/19,N/A,N/A,N/A,N/A,N/A,N/A
2863,Providence School,2.6,Masters,Miami,M,0,1,0,4,Data Scientist,8/11,12/9,Lawyer,10/7,8/14,N/A,N/A,N/A
2864,Providence School,3.8,Bachelors,Miami,M,N/A,1,0,0,Data Scientist,9/3,6/16,N/A,N/A,N/A,N/A,N/A,N/A
2865,Providence University,3.0,Bachelors,San Francisco,F,0,1,0,4,Data Scientist,11/9,12/18,Data Scientist,12/20,12/14,N/A,N/A,N/A
2866,State Providence College,3.9,Bachelors,Providence,M,0,1,0,1,Data Scientist,10/26,12/14,N/A,N/A,N/A,N/A,N/A,N/A
2867,Providence University,2.1,Masters,Boston,F,N/A,1,0,0,Senior SWE,12/12,1/5,Junior SWE,2/1,8/6,N/A,N/A,N/A
2868,Providence School,2.1,Masters,New York City,F,1,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2869,Providence School,3.7,Masters,Miami,M,0,0,0,3,Data Scientist,6/15,12/5,N/A,N/A,N/A,N/A,N/A,N/A
2870,Providence University,2.3,Bachelors,Providence,M,0,0,0,1,Lawyer,3/20,8/20,N/A,N/A,N/A,N/A,N/A,N/A
2871,Providence University,2.7,Phd,Boston,F,1,0,0,4,Data Scientist,6/22,2/14,N/A,N/A,N/A,N/A,N/A,N/A
2872,Providence School,3.5,Masters,San Francisco,M,0,1,1,0,Lawyer,7/19,2/25,N/A,N/A,N/A,N/A,N/A,N/A
2873,Providence University,3.3,Bachelors,Miami,M,0,0,N/A,0,Senior SWE,4/21,12/23,Teaching Assistant,4/15,10/19,N/A,N/A,N/A
2874,Providence University,4.0,Bachelors,New York City,F,0,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2875,Providence School,2.4,Phd,Miami,F,1,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2876,Providence School,3.4,Masters,San Francisco,F,1,1,0,0,Data Scientist,5/11,11/26,N/A,N/A,N/A,N/A,N/A,N/A
2877,Providence University,2.6,Bachelors,Miami,M,0,1,N/A,3,Teaching Assistant,8/9,2/13,Junior SWE,1/7,5/24,N/A,N/A,N/A
2878,State Providence College,2.6,Bachelors,Miami,M,N/A,1,0,1,Data Scientist,2/19,11/24,Teaching Assistant,12/11,6/6,Teaching Assistant,8/12,11/10
2879,Providence School,3.8,Masters,New York City,F,1,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2880,Providence University,3.6,Phd,Providence,F,0,1,0,3,Data Scientist,6/1,3/31,N/A,N/A,N/A,N/A,N/A,N/A
2881,Providence University,3.8,Masters,New York City,M,0,0,N/A,3,Lawyer,11/10,9/6,Lawyer,12/9,2/11,N/A,N/A,N/A
2882,Providence University,2.6,Bachelors,Providence,M,1,1,0,1,Junior SWE,2/16,3/4,Data Scientist,6/13,8/11,N/A,N/A,N/A
2883,State Providence College,3.1,Bachelors,Providence,F,1,1,0,0,Teaching Assistant,5/8,3/6,Senior SWE,12/12,1/24,N/A,N/A,N/A
2884,Providence University,3.9,Masters,Boston,F,1,1,N/A,0,Junior SWE,10/30,11/22,N/A,N/A,N/A,N/A,N/A,N/A
2885,State Providence College,2.3,Bachelors,Providence,F,N/A,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2886,Providence University,2.7,Phd,New York City,M,N/A,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2887,Providence University,3.3,Phd,Boston,M,1,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2888,Providence University,4.0,Masters,New York City,M,0,1,0,0,Senior SWE,10/29,3/27,N/A,N/A,N/A,N/A,N/A,N/A
2889,Providence University,2.6,Bachelors,Providence,F,0,1,0,0,Lawyer,1/29,3/23,N/A,N/A,N/A,N/A,N/A,N/A
2890,Providence School,2.2,Masters,San Francisco,F,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2891,State Providence College,2.9,Phd,Miami,M,0,1,0,0,Lawyer,4/3,3/20,Data Scientist,6/14,3/9,Senior SWE,6/1,6/25
2892,Providence University,3.6,Bachelors,Miami,F,0,1,0,0,Lawyer,4/15,11/5,Data Scientist,6/29,10/16,Senior SWE,1/5,2/5
2893,State Providence College,3.3,Phd,Miami,F,0,1,0,3,Lawyer,6/1,12/1,Senior SWE,5/26,1/24,N/A,N/A,N/A
2894,State Providence College,2.7,Bachelors,Miami,M,1,1,0,0,Teaching Assistant,1/26,7/18,Senior SWE,12/6,7/25,N/A,N/A,N/A
2895,Providence School,3.2,Bachelors,Boston,M,0,1,N/A,0,Junior SWE,12/16,12/9,Junior SWE,10/15,6/25,N/A,N/A,N/A
2896,Providence School,3.9,Bachelors,San Francisco,F,0,1,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2897,Providence University,3.5,Bachelors,San Francisco,F,1,1,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2898,Providence University,3.8,Phd,Providence,F,0,0,0,1,Junior SWE,6/9,5/21,N/A,N/A,N/A,N/A,N/A,N/A
2899,Providence University,2.2,Bachelors,New York City,M,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2900,State Providence College,2.6,Bachelors,San Francisco,M,0,1,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2901,Providence School,3.2,Bachelors,Miami,M,0,1,0,3,Junior SWE,12/30,10/11,Teaching Assistant,4/30,7/24,N/A,N/A,N/A
2902,Providence University,3.0,Masters,San Francisco,M,0,0,0,0,Teaching Assistant,5/25,7/7,N/A,N/A,N/A,N/A,N/A,N/A
2903,State Providence College,2.9,Masters,San Francisco,M,0,1,0,3,Junior SWE,3/9,9/13,Teaching Assistant,4/28,5/10,Junior SWE,6/11,5/18
2904,Providence School,3.3,Bachelors,San Francisco,M,0,1,0,0,Teaching Assistant,11/14,2/7,N/A,N/A,N/A,N/A,N/A,N/A
2905,State Providence College,2.1,Bachelors,Boston,M,0,1,1,0,Data Scientist,10/30,6/28,Lawyer,9/23,10/15,N/A,N/A,N/A
2906,Providence School,2.0,Masters,New York City,F,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2907,State Providence College,3.8,Bachelors,Boston,M,0,1,0,0,Lawyer,6/14,9/24,Junior SWE,7/15,1/31,Teaching Assistant,3/12,6/24
2908,State Providence College,3.7,Bachelors,Miami,F,0,1,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2909,Providence School,2.4,Bachelors,Providence,F,0,1,0,0,Teaching Assistant,4/19,2/2,Senior SWE,7/19,5/22,N/A,N/A,N/A
2910,Providence School,2.4,Bachelors,New York City,F,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2911,Providence School,4.0,Bachelors,New York City,M,N/A,1,N/A,0,Lawyer,2/28,8/15,N/A,N/A,N/A,N/A,N/A,N/A
2912,Providence University,3.9,Phd,Boston,F,1,1,1,2,Junior SWE,2/23,9/11,Teaching Assistant,2/21,11/7,N/A,N/A,N/A
2913,Providence School,2.3,Bachelors,Providence,M,0,1,0,0,Senior SWE,11/17,8/11,N/A,N/A,N/A,N/A,N/A,N/A
2914,State Providence College,2.6,Bachelors,Miami,M,1,1,0,0,Senior SWE,2/8,7/31,Lawyer,3/5,8/27,N/A,N/A,N/A
2915,Providence University,2.3,Bachelors,Boston,F,0,1,0,0,Teaching Assistant,3/18,12/11,Data Scientist,12/29,2/16,N/A,N/A,N/A
2916,Providence School,3.7,Masters,San Francisco,M,1,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2917,State Providence College,2.3,Masters,Providence,M,0,1,0,0,Senior SWE,3/9,5/18,Junior SWE,5/15,5/8,N/A,N/A,N/A
2918,State Providence College,3.6,Bachelors,Miami,F,N/A,1,1,1,Lawyer,7/10,4/22,N/A,N/A,N/A,N/A,N/A,N/A
2919,Providence School,2.9,Bachelors,Boston,M,0,1,0,0,Data Scientist,6/4,12/9,Junior SWE,11/19,11/23,Teaching Assistant,2/27,10/29
2920,State Providence College,2.6,Bachelors,Miami,F,0,1,0,0,Senior SWE,4/13,2/3,N/A,N/A,N/A,N/A,N/A,N/A
2921,State Providence College,2.1,Phd,Miami,F,0,1,0,1,Data Scientist,8/18,11/13,N/A,N/A,N/A,N/A,N/A,N/A
2922,Providence School,2.0,Masters,San Francisco,F,1,0,1,1,Teaching Assistant,6/22,4/4,Data Scientist,5/26,1/15,Junior SWE,5/23,10/24
2923,Providence School,3.4,Bachelors,Providence,F,N/A,1,0,1,Teaching Assistant,2/20,10/14,Data Scientist,10/12,6/3,Data Scientist,6/5,9/17
2924,State Providence College,2.3,Masters,New York City,M,0,1,0,0,Data Scientist,5/13,7/31,Junior SWE,8/31,3/28,N/A,N/A,N/A
2925,Providence University,2.1,Masters,Boston,F,0,1,0,0,Lawyer,12/9,5/4,Junior SWE,7/13,1/3,N/A,N/A,N/A
2926,State Providence College,2.1,Phd,Boston,F,0,0,N/A,3,Teaching Assistant,4/12,7/20,Lawyer,7/11,6/29,N/A,N/A,N/A
2927,State Providence College,3.6,Bachelors,New York City,M,0,1,0,4,Junior SWE,10/9,9/9,Senior SWE,3/2,10/21,N/A,N/A,N/A
2928,State Providence College,2.8,Bachelors,Boston,F,0,1,0,3,Lawyer,9/2,5/5,Data Scientist,1/24,3/16,Senior SWE,11/15,1/5
2929,Providence School,2.9,Bachelors,Boston,M,0,1,0,0,Teaching Assistant,8/24,8/19,Data Scientist,1/16,11/3,Teaching Assistant,3/17,11/23
2930,Providence School,2.8,Masters,Boston,F,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2931,Providence University,3.7,Bachelors,Boston,F,0,1,1,0,Lawyer,9/20,12/23,N/A,N/A,N/A,N/A,N/A,N/A
2932,State Providence College,2.4,Bachelors,New York City,M,0,1,0,1,Junior SWE,7/7,7/5,Junior SWE,3/8,8/16,Data Scientist,10/24,3/8
2933,Providence School,2.3,Masters,New York City,M,0,0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2934,Providence University,2.5,Phd,Providence,F,0,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2935,Providence University,2.9,Masters,New York City,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2936,Providence University,3.5,Bachelors,Boston,M,0,1,0,0,Senior SWE,5/23,1/19,N/A,N/A,N/A,N/A,N/A,N/A
2937,Providence University,2.4,Bachelors,Providence,M,0,1,0,0,Teaching Assistant,7/17,1/21,Teaching Assistant,11/19,1/11,Junior SWE,6/30,1/28
2938,Providence School,3.6,Phd,Providence,F,0,1,0,0,Teaching Assistant,12/26,2/5,N/A,N/A,N/A,N/A,N/A,N/A
2939,Providence University,3.3,Masters,New York City,M,0,1,0,3,Junior SWE,10/25,1/29,N/A,N/A,N/A,N/A,N/A,N/A
2940,State Providence College,3.0,Masters,New York City,F,0,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2941,Providence University,3.1,Bachelors,Providence,F,0,1,0,4,Senior SWE,6/7,10/15,Data Scientist,10/20,4/14,Lawyer,3/18,10/4
2942,State Providence College,3.1,Bachelors,Boston,F,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2943,Providence School,3.6,Masters,Providence,M,0,0,0,0,Senior SWE,7/19,3/25,Lawyer,3/11,10/16,Senior SWE,8/13,12/1
2944,Providence University,2.2,Phd,Miami,F,0,1,0,1,Data Scientist,10/10,7/12,Lawyer,5/18,12/18,Senior SWE,6/3,10/25
2945,Providence University,2.7,Bachelors,Providence,F,0,1,0,0,Senior SWE,2/2,10/11,Teaching Assistant,9/28,3/25,N/A,N/A,N/A
2946,Providence School,2.2,Bachelors,New York City,F,0,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2947,Providence School,3.3,Bachelors,Providence,F,1,1,0,3,Junior SWE,2/2,6/2,Senior SWE,8/14,8/8,Senior SWE,11/13,11/17
2948,Providence University,2.3,Bachelors,Boston,M,0,1,0,0,Data Scientist,8/2,4/10,Teaching Assistant,8/3,3/6,N/A,N/A,N/A
2949,Providence School,3.9,Masters,Miami,F,0,1,0,4,Senior SWE,2/25,9/26,N/A,N/A,N/A,N/A,N/A,N/A
2950,Providence School,3.0,Bachelors,Providence,F,0,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2951,State Providence College,3.5,Bachelors,Miami,M,1,1,1,2,Data Scientist,5/5,10/9,Lawyer,11/4,3/25,N/A,N/A,N/A
2952,Providence School,3.4,Masters,Boston,F,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2953,State Providence College,2.4,Masters,Providence,M,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2954,State Providence College,2.8,Masters,San Francisco,M,1,1,0,4,Data Scientist,2/17,11/8,Data Scientist,11/22,12/17,N/A,N/A,N/A
2955,State Providence College,2.7,Bachelors,Boston,M,1,1,0,0,Senior SWE,7/20,12/18,Junior SWE,12/9,7/6,N/A,N/A,N/A
2956,State Providence College,2.5,Phd,Boston,F,1,1,0,0,Lawyer,2/2,9/25,N/A,N/A,N/A,N/A,N/A,N/A
2957,State Providence College,3.0,Bachelors,Miami,N/A,N/A,0,0,0,Lawyer,5/26,4/22,N/A,N/A,N/A,N/A,N/A,N/A
2958,Providence School,2.5,Bachelors,New York City,M,0,1,0,1,Senior SWE,7/30,5/30,Data Scientist,11/24,1/2,N/A,N/A,N/A
2959,State Providence College,3.6,Phd,Providence,F,0,0,0,0,Lawyer,11/10,3/11,Junior SWE,2/7,1/7,N/A,N/A,N/A
2960,State Providence College,2.5,Masters,Miami,F,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2961,State Providence College,3.1,Bachelors,Providence,F,1,0,1,0,Teaching Assistant,9/26,8/26,Lawyer,8/27,11/1,Senior SWE,11/29,2/29
2962,Providence School,3.1,Bachelors,Boston,N/A,0,1,0,0,Junior SWE,3/28,6/2,Junior SWE,10/11,12/16,N/A,N/A,N/A
2963,Providence School,2.1,Masters,Miami,F,N/A,1,0,0,Senior SWE,5/29,2/15,Data Scientist,5/23,2/23,Teaching Assistant,4/16,1/12
2964,State Providence College,3.5,Bachelors,Providence,M,0,1,0,0,Senior SWE,10/24,12/14,N/A,N/A,N/A,N/A,N/A,N/A
2965,State Providence College,3.4,Phd,San Francisco,M,0,0,0,1,Senior SWE,10/31,2/5,Data Scientist,1/24,4/28,N/A,N/A,N/A
2966,Providence School,3.0,Masters,Boston,M,0,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2967,Providence School,3.2,Bachelors,San Francisco,F,0,1,0,0,Data Scientist,6/22,5/22,Junior SWE,4/8,8/15,Senior SWE,12/17,4/12
2968,State Providence College,3.2,Phd,Miami,F,0,1,0,0,Data Scientist,7/25,4/7,Data Scientist,6/17,8/22,N/A,N/A,N/A
2969,Providence University,2.5,Masters,San Francisco,F,0,1,0,0,Senior SWE,6/22,3/27,N/A,N/A,N/A,N/A,N/A,N/A
2970,State Providence College,2.2,Masters,Miami,F,N/A,1,0,0,Teaching Assistant,8/11,2/12,N/A,N/A,N/A,N/A,N/A,N/A
2971,Providence University,2.6,Bachelors,Boston,M,0,1,0,0,Teaching Assistant,1/19,5/16,N/A,N/A,N/A,N/A,N/A,N/A
2972,State Providence College,3.5,Masters,Boston,M,0,1,0,3,Lawyer,1/14,6/17,Data Scientist,1/11,3/5,N/A,N/A,N/A
2973,Providence University,2.5,Phd,San Francisco,M,0,1,0,3,Lawyer,5/31,12/23,Junior SWE,8/7,2/26,N/A,N/A,N/A
2974,State Providence College,3.3,Phd,Boston,M,0,1,0,1,Senior SWE,7/10,6/12,N/A,N/A,N/A,N/A,N/A,N/A
2975,State Providence College,2.7,Phd,San Francisco,F,0,0,1,1,Senior SWE,2/18,5/15,Senior SWE,5/23,12/20,N/A,N/A,N/A
2976,Providence University,3.6,Bachelors,Miami,M,1,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2977,State Providence College,4.0,Bachelors,New York City,F,0,1,0,2,Lawyer,6/16,9/3,Teaching Assistant,11/10,12/30,Junior SWE,5/3,3/13
2978,Providence School,2.6,Phd,New York City,M,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2979,Providence University,2.2,Bachelors,Miami,M,1,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2980,State Providence College,3.0,Masters,Providence,M,0,1,N/A,3,Teaching Assistant,1/9,7/20,Senior SWE,7/11,1/12,Data Scientist,6/11,3/3
2981,Providence University,2.1,Bachelors,New York City,F,0,0,0,0,Junior SWE,11/21,11/8,Teaching Assistant,5/13,10/29,N/A,N/A,N/A
2982,Providence School,3.1,Bachelors,Boston,N/A,N/A,1,0,0,Junior SWE,10/1,2/4,Senior SWE,1/6,10/26,N/A,N/A,N/A
2983,Providence University,3.2,Phd,Boston,F,0,0,1,0,Junior SWE,1/21,11/20,Lawyer,10/29,11/23,N/A,N/A,N/A
2984,Providence School,3.8,Masters,Miami,M,0,1,1,0,Junior SWE,7/9,3/25,Junior SWE,4/6,5/7,Data Scientist,4/30,11/13
2985,Providence University,2.6,Bachelors,New York City,M,0,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2986,Providence School,3.8,Masters,Boston,F,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2987,Providence School,2.3,Masters,Miami,M,0,1,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2988,Providence School,4.0,Bachelors,New York City,F,0,1,N/A,0,Junior SWE,8/26,6/25,Data Scientist,1/12,3/19,Teaching Assistant,10/5,9/12
2989,State Providence College,2.7,Bachelors,San Francisco,M,0,1,1,4,Senior SWE,8/15,12/7,N/A,N/A,N/A,N/A,N/A,N/A
2990,Providence University,2.0,Masters,Providence,M,0,1,0,4,Senior SWE,7/24,3/31,N/A,N/A,N/A,N/A,N/A,N/A
2991,State Providence College,3.5,Bachelors,Boston,M,0,1,1,0,Junior SWE,7/26,11/7,Junior SWE,1/2,11/14,Teaching Assistant,12/30,11/14
2992,Providence School,3.9,Phd,Miami,F,N/A,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2993,Providence School,3.1,Masters,Boston,F,0,1,0,2,Senior SWE,7/31,6/7,N/A,N/A,N/A,N/A,N/A,N/A
2994,Providence University,2.0,Masters,San Francisco,F,N/A,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2995,State Providence College,3.7,Masters,New York City,M,0,0,0,0,Lawyer,10/7,8/14,Senior SWE,8/21,1/16,Junior SWE,5/15,8/11
2996,Providence University,3.8,Bachelors,Providence,M,0,1,N/A,0,Lawyer,8/24,3/19,Junior SWE,2/7,12/17,N/A,N/A,N/A
2997,Providence School,3.0,Bachelors,Miami,M,0,1,0,1,Lawyer,2/23,3/21,N/A,N/A,N/A,N/A,N/A,N/A
2998,State Providence College,3.9,Masters,New York City,M,N/A,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2999,Providence University,3.8,Masters,Boston,M,1,1,N/A,0,Junior SWE,5/16,1/5,Junior SWE,6/1,3/21,Senior SWE,10/22,9/9
3000,State Providence College,3.6,Phd,San Francisco,F,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3001,State Providence College,2.7,Bachelors,New York City,F,0,1,0,0,Junior SWE,4/23,5/14,Senior SWE,5/24,7/27,N/A,N/A,N/A
3002,State Providence College,2.6,Bachelors,San Francisco,M,0,1,0,0,Teaching Assistant,11/27,11/27,Teaching Assistant,6/12,10/19,N/A,N/A,N/A
3003,Providence University,3.3,Masters,New York City,M,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3004,State Providence College,2.7,Bachelors,Providence,M,0,1,0,0,Teaching Assistant,2/1,7/29,Senior SWE,5/30,6/12,Lawyer,8/4,12/1
3005,Providence University,2.6,Masters,New York City,F,1,1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3006,State Providence College,2.4,Bachelors,Providence,F,0,1,0,0,Teaching Assistant,8/20,9/6,Lawyer,7/28,10/24,Data Scientist,11/18,2/9
3007,Providence School,3.0,Phd,Boston,F,0,1,0,3,Data Scientist,2/2,6/10,Data Scientist,4/21,5/20,N/A,N/A,N/A
3008,Providence School,2.8,Phd,Miami,M,0,1,0,1,Teaching Assistant,5/19,12/9,Junior SWE,4/19,5/17,Lawyer,11/13,11/4
3009,Providence School,3.1,Masters,Miami,F,0,1,0,0,Data Scientist,3/4,7/2,N/A,N/A,N/A,N/A,N/A,N/A
3010,Providence University,3.3,Phd,Providence,M,N/A,1,0,0,Teaching Assistant,3/18,9/22,Senior SWE,2/19,12/16,N/A,N/A,N/A
3011,Providence University,3.8,Bachelors,Boston,F,0,1,0,0,Junior SWE,12/29,1/25,Lawyer,10/1,12/29,Data Scientist,10/22,9/7
3012,State Providence College,2.2,Masters,Providence,M,0,1,1,0,Teaching Assistant,4/19,12/27,N/A,N/A,N/A,N/A,N/A,N/A
3013,State Providence College,3.7,Phd,San Francisco,M,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3014,Providence University,2.1,Masters,San Francisco,F,0,1,0,0,Lawyer,4/20,9/24,Senior SWE,3/16,9/22,Junior SWE,11/7,8/24
3015,Providence University,3.3,Phd,Boston,F,0,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3016,State Providence College,2.3,Masters,New York City,F,0,1,0,0,Teaching Assistant,12/31,5/28,Teaching Assistant,12/20,10/1,Teaching Assistant,3/25,10/26
3017,Providence University,2.9,Bachelors,Providence,M,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3018,Providence School,3.2,Bachelors,Boston,F,0,1,0,4,Teaching Assistant,2/27,10/16,Junior SWE,9/14,9/24,Senior SWE,11/22,1/10
3019,Providence School,2.8,Bachelors,Providence,F,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3020,State Providence College,3.8,Masters,Boston,M,0,1,1,0,Lawyer,1/4,12/16,N/A,N/A,N/A,N/A,N/A,N/A
3021,Providence University,3.4,Bachelors,New York City,M,0,1,0,0,Teaching Assistant,4/20,8/12,N/A,N/A,N/A,N/A,N/A,N/A
3022,Providence University,3.6,Bachelors,New York City,F,0,1,0,3,Lawyer,6/19,11/29,N/A,N/A,N/A,N/A,N/A,N/A
3023,Providence School,2.8,Bachelors,New York City,M,0,1,0,0,Data Scientist,10/27,3/24,Senior SWE,5/3,11/14,Data Scientist,6/18,7/22
3024,State Providence College,2.1,Masters,San Francisco,F,0,1,0,0,Junior SWE,5/28,9/2,N/A,N/A,N/A,N/A,N/A,N/A
3025,Providence University,2.4,Bachelors,New York City,M,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3026,Providence University,3.3,Bachelors,San Francisco,F,0,1,0,0,Senior SWE,2/15,8/12,N/A,N/A,N/A,N/A,N/A,N/A
3027,State Providence College,2.6,Bachelors,New York City,M,0,1,0,0,Junior SWE,10/12,7/15,N/A,N/A,N/A,N/A,N/A,N/A
3028,State Providence College,4.0,Bachelors,San Francisco,M,1,0,0,4,Junior SWE,9/17,8/21,Data Scientist,12/27,9/16,Junior SWE,5/4,10/7
3029,Providence University,3.7,Phd,Boston,M,0,1,0,3,Data Scientist,7/22,6/6,Junior SWE,4/26,7/28,N/A,N/A,N/A
3030,Providence School,2.3,Masters,Boston,F,0,1,0,1,Lawyer,7/25,1/20,Junior SWE,10/1,4/6,N/A,N/A,N/A
3031,Providence University,2.8,Masters,Boston,F,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3032,Providence School,2.1,Bachelors,San Francisco,F,1,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3033,State Providence College,2.6,Masters,Boston,F,N/A,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
